longitude,latitude,significance,magnitudo,year,month,day,hour
-117.717,34.133,70.0,2.13,1990,3,1,0
-117.717,34.133,62.0,2.0,1990,3,1,0
-117.717,34.133,62.0,2.0,1990,3,1,0
-117.705,34.144,22.0,1.2,1990,3,1,0
-117.705,34.144,22.0,1.2,1990,3,1,0
-117.714,34.13,160.0,3.22,1990,3,1,0
-117.714,34.13,160.0,3.22,1990,3,1,0
-117.709,34.134,149.0,3.11,1990,3,1,0
-117.709,34.134,149.0,3.11,1990,3,1,0
-117.709,34.132,110.0,2.68,1990,3,1,0
-117.709,34.132,110.0,2.68,1990,3,1,0
-117.706,34.133,108.0,2.65,1990,3,1,0
-117.706,34.133,108.0,2.65,1990,3,1,0
-117.702,34.152,157.0,3.19,1990,3,1,0
-117.702,34.152,157.0,3.19,1990,3,1,0
-117.708,34.138,85.0,2.35,1990,3,1,0
-117.708,34.138,85.0,2.35,1990,3,1,0
-117.705,34.129,95.0,2.48,1990,3,1,0
-117.705,34.129,95.0,2.48,1990,3,1,0
-118.9348333,37.6478333,130.0,2.91,1990,3,1,0
-118.9348333,37.6478333,130.0,2.91,1990,3,1,0
-117.697,34.138,177.0,3.39,1990,3,1,0
-117.697,34.138,177.0,3.39,1990,3,1,0
-117.705,34.129,81.0,2.29,1990,3,1,0
-117.705,34.129,81.0,2.29,1990,3,1,0
-117.719,34.141,72.0,2.17,1990,3,1,0
-117.719,34.141,72.0,2.17,1990,3,1,0
-117.711,34.154,35.0,1.5,1990,3,1,0
-117.711,34.154,35.0,1.5,1990,3,1,0
-117.708,34.127,166.0,3.28,1990,3,1,0
-117.708,34.127,166.0,3.28,1990,3,1,0
-117.739,34.14,88.0,2.39,1990,3,1,0
-117.739,34.14,88.0,2.39,1990,3,1,0
-117.703,34.142,77.0,2.23,1990,3,1,0
-117.703,34.142,77.0,2.23,1990,3,1,0
-117.702,34.128,62.0,2.01,1990,3,1,0
-117.702,34.128,62.0,2.01,1990,3,1,0
-117.7,34.132,65.0,2.06,1990,3,1,0
-117.7,34.132,65.0,2.06,1990,3,1,0
-118.9313333,37.6473333,39.0,1.59,1990,3,1,0
-118.9313333,37.6473333,39.0,1.59,1990,3,1,0
-118.9635,37.5133333,25.0,1.27,1990,3,1,0
-118.9635,37.5133333,25.0,1.27,1990,3,1,0
-117.711,34.133,98.0,2.53,1990,3,1,0
-117.711,34.133,98.0,2.53,1990,3,1,0
-117.736,34.137,68.0,2.11,1990,3,1,0
-117.736,34.137,68.0,2.11,1990,3,1,0
-117.705,34.151,101.0,2.56,1990,3,1,0
-117.705,34.151,101.0,2.56,1990,3,1,0
-117.702,34.143,92.0,2.45,1990,3,1,0
-117.702,34.143,92.0,2.45,1990,3,1,0
-117.704,34.124,58.0,1.95,1990,3,1,0
-117.704,34.124,58.0,1.95,1990,3,1,0
68.86,36.486,326.0,4.6,1990,3,1,0
68.86,36.486,326.0,4.6,1990,3,1,0
-117.719,34.129,136.0,2.97,1990,3,1,0
-117.719,34.129,136.0,2.97,1990,3,1,0
-117.718,34.131,64.0,2.04,1990,3,1,0
-117.718,34.131,64.0,2.04,1990,3,1,0
-117.7,34.134,60.0,1.98,1990,3,1,0
-117.7,34.134,60.0,1.98,1990,3,1,0
-117.704,34.141,91.0,2.43,1990,3,1,0
-117.704,34.141,91.0,2.43,1990,3,1,0
-117.712,34.137,124.0,2.84,1990,3,1,0
-117.712,34.137,124.0,2.84,1990,3,1,0
-117.709,34.133,83.0,2.32,1990,3,1,0
-117.709,34.133,83.0,2.32,1990,3,1,0
-117.711,34.127,84.0,2.34,1990,3,1,0
-117.711,34.127,84.0,2.34,1990,3,1,0
-117.701,34.127,250.0,4.03,1990,3,1,0
-117.701,34.127,250.0,4.03,1990,3,1,0
-117.72,34.131,86.0,2.36,1990,3,1,0
-117.72,34.131,86.0,2.36,1990,3,1,0
-117.708,34.126,81.0,2.3,1990,3,1,0
-117.708,34.126,81.0,2.3,1990,3,1,0
-117.678,34.156,53.0,1.86,1990,3,1,0
-117.678,34.156,53.0,1.86,1990,3,1,0
-117.702,34.14,10.0,0.8,1990,3,1,0
-117.702,34.14,10.0,0.8,1990,3,1,0
-117.698,34.149,122.0,2.82,1990,3,1,0
-117.698,34.149,122.0,2.82,1990,3,1,0
-117.703,34.125,97.0,2.51,1990,3,1,0
-117.703,34.125,97.0,2.51,1990,3,1,0
-118.9323333,37.645,23.0,1.22,1990,3,1,0
-118.9323333,37.645,23.0,1.22,1990,3,1,0
-117.708,34.127,128.0,2.88,1990,3,1,0
-117.708,34.127,128.0,2.88,1990,3,1,0
-117.698,34.145,62.0,2.01,1990,3,1,0
-117.698,34.145,62.0,2.01,1990,3,1,0
-117.704,34.119,67.0,2.08,1990,3,1,0
-117.704,34.119,67.0,2.08,1990,3,1,0
-117.721,34.142,47.0,1.74,1990,3,1,0
-117.721,34.142,47.0,1.74,1990,3,1,0
-118.933,37.6475,19.0,1.1,1990,3,1,0
-118.933,37.6475,19.0,1.1,1990,3,1,0
-117.715,34.129,35.0,1.5,1990,3,1,0
-117.715,34.129,35.0,1.5,1990,3,1,0
-121.282,36.8083333,24.0,1.26,1990,3,1,0
-121.282,36.8083333,24.0,1.26,1990,3,1,0
-87.88,38.24,96.0,2.5,1990,3,1,0
-87.88,38.24,96.0,2.5,1990,3,1,0
23.737,40.575,74.0,2.2,1990,3,1,0
23.737,40.575,74.0,2.2,1990,3,1,0
-117.707,34.152,46.0,1.72,1990,3,1,0
-117.707,34.152,46.0,1.72,1990,3,1,0
-117.699,34.148,128.0,2.89,1990,3,1,0
-117.699,34.148,128.0,2.89,1990,3,1,0
-117.704,34.152,84.0,2.34,1990,3,1,0
-117.704,34.152,84.0,2.34,1990,3,1,0
-117.749,34.142,54.0,1.87,1990,3,1,0
-117.749,34.142,54.0,1.87,1990,3,1,0
-121.6858333,36.9621667,22.0,1.19,1990,3,1,1
-121.6858333,36.9621667,22.0,1.19,1990,3,1,1
-118.9328333,37.6523333,10.0,0.8,1990,3,1,1
-118.9328333,37.6523333,10.0,0.8,1990,3,1,1
-117.715,34.133,133.0,2.94,1990,3,1,1
-117.715,34.133,133.0,2.94,1990,3,1,1
-111.0815,44.64,14.0,0.94,1990,3,1,1
-111.0815,44.64,14.0,0.94,1990,3,1,1
-117.712,34.141,68.0,2.11,1990,3,1,1
-117.712,34.141,68.0,2.11,1990,3,1,1
-111.0815,44.639,15.0,1.0,1990,3,1,1
-111.0815,44.639,15.0,1.0,1990,3,1,1
-118.9323333,37.647,35.0,1.51,1990,3,1,1
-118.9323333,37.647,35.0,1.51,1990,3,1,1
-117.712,34.127,67.0,2.09,1990,3,1,1
-117.712,34.127,67.0,2.09,1990,3,1,1
-118.9015,37.6391667,10.0,0.8,1990,3,1,1
-118.9015,37.6391667,10.0,0.8,1990,3,1,1
-117.72,34.135,77.0,2.23,1990,3,1,1
-117.72,34.135,77.0,2.23,1990,3,1,1
-117.698,34.154,39.0,1.6,1990,3,1,1
-117.698,34.154,39.0,1.6,1990,3,1,1
-111.0811667,44.6495,20.0,1.14,1990,3,1,1
-111.0811667,44.6495,20.0,1.14,1990,3,1,1
-117.724,34.126,61.0,1.99,1990,3,1,1
-117.724,34.126,61.0,1.99,1990,3,1,1
-118.9295,37.6456667,19.0,1.1,1990,3,1,1
-118.9295,37.6456667,19.0,1.1,1990,3,1,1
-111.0766667,44.6441667,64.0,2.04,1990,3,1,1
-111.0766667,44.6441667,64.0,2.04,1990,3,1,1
-117.702,34.129,54.0,1.87,1990,3,1,1
-117.702,34.129,54.0,1.87,1990,3,1,1
-117.709,34.154,36.0,1.52,1990,3,1,1
-117.709,34.154,36.0,1.52,1990,3,1,1
-118.932,37.6481667,53.0,1.86,1990,3,1,1
-118.932,37.6481667,53.0,1.86,1990,3,1,1
-117.714,34.131,168.0,3.3,1990,3,1,1
-117.714,34.131,168.0,3.3,1990,3,1,1
-118.9311667,37.6458333,14.0,0.96,1990,3,1,1
-118.9311667,37.6458333,14.0,0.96,1990,3,1,1
-117.719,34.149,52.0,1.84,1990,3,1,1
-117.719,34.149,52.0,1.84,1990,3,1,1
-122.1906667,46.2023333,1.0,0.2,1990,3,1,1
-122.1906667,46.2023333,1.0,0.2,1990,3,1,1
-111.0771667,44.647,12.0,0.87,1990,3,1,1
-111.0771667,44.647,12.0,0.87,1990,3,1,1
-117.667,34.166,53.0,1.86,1990,3,1,1
-117.667,34.166,53.0,1.86,1990,3,1,1
-117.716,34.132,208.0,3.68,1990,3,1,1
-117.716,34.132,208.0,3.68,1990,3,1,1
-117.706,34.152,149.0,3.11,1990,3,1,1
-117.706,34.152,149.0,3.11,1990,3,1,1
-117.695,34.157,162.0,3.24,1990,3,1,1
-117.695,34.157,162.0,3.24,1990,3,1,1
-118.9335,37.648,19.0,1.11,1990,3,1,1
-118.9335,37.648,19.0,1.11,1990,3,1,1
-111.078,44.6461667,19.0,1.11,1990,3,1,1
-111.078,44.6461667,19.0,1.11,1990,3,1,1
-111.0775,44.6463333,6.0,0.6,1990,3,1,1
-111.0775,44.6463333,6.0,0.6,1990,3,1,1
-117.721,34.13,40.0,1.61,1990,3,1,1
-117.721,34.13,40.0,1.61,1990,3,1,1
-117.721,34.162,39.0,1.6,1990,3,1,1
-117.721,34.162,39.0,1.6,1990,3,1,1
-117.715,34.123,35.0,1.5,1990,3,1,1
-117.715,34.123,35.0,1.5,1990,3,1,1
-111.0713333,44.6431667,12.0,0.87,1990,3,1,1
-111.0713333,44.6431667,12.0,0.87,1990,3,1,1
-117.7191667,34.1321667,39.0,1.6,1990,3,1,1
-117.7191667,34.1321667,39.0,1.6,1990,3,1,1
-117.712,34.123,63.0,2.03,1990,3,1,1
-117.712,34.123,63.0,2.03,1990,3,1,1
-117.709,34.125,49.0,1.79,1990,3,1,1
-117.709,34.125,49.0,1.79,1990,3,1,1
-117.697,34.13,143.0,3.05,1990,3,1,2
-117.697,34.13,143.0,3.05,1990,3,1,2
-117.704,34.139,56.0,1.91,1990,3,1,2
-117.704,34.139,56.0,1.91,1990,3,1,2
-117.725,34.122,39.0,1.6,1990,3,1,2
-117.725,34.122,39.0,1.6,1990,3,1,2
-118.9331667,37.6483333,9.0,0.75,1990,3,1,2
-118.9331667,37.6483333,9.0,0.75,1990,3,1,2
-117.686,34.142,44.0,1.7,1990,3,1,2
-117.686,34.142,44.0,1.7,1990,3,1,2
-117.708,34.131,70.0,2.14,1990,3,1,2
-117.708,34.131,70.0,2.14,1990,3,1,2
-121.6093333,37.2158333,5.0,0.59,1990,3,1,2
-121.6093333,37.2158333,5.0,0.59,1990,3,1,2
-117.696,34.13,65.0,2.06,1990,3,1,2
-117.696,34.13,65.0,2.06,1990,3,1,2
160.03,53.34,518.0,5.8,1990,3,1,2
160.03,53.34,518.0,5.8,1990,3,1,2
-117.698,34.144,6.0,0.6,1990,3,1,2
-117.698,34.144,6.0,0.6,1990,3,1,2
-117.713,34.132,6.0,0.6,1990,3,1,2
-117.713,34.132,6.0,0.6,1990,3,1,2
-118.9328333,37.6481667,19.0,1.1,1990,3,1,2
-118.9328333,37.6481667,19.0,1.1,1990,3,1,2
-111.0801667,44.6416667,19.0,1.12,1990,3,1,2
-111.0801667,44.6416667,19.0,1.12,1990,3,1,2
-117.7,34.144,58.0,1.95,1990,3,1,2
-117.7,34.144,58.0,1.95,1990,3,1,2
-117.709,34.153,58.0,1.94,1990,3,1,2
-117.709,34.153,58.0,1.94,1990,3,1,2
-117.7,34.142,114.0,2.72,1990,3,1,2
-117.7,34.142,114.0,2.72,1990,3,1,2
-117.694,34.13,33.0,1.47,1990,3,1,2
-117.694,34.13,33.0,1.47,1990,3,1,2
-118.9315,37.646,15.0,1.0,1990,3,1,2
-118.9315,37.646,15.0,1.0,1990,3,1,2
-117.715,34.135,63.0,2.02,1990,3,1,2
-117.715,34.135,63.0,2.02,1990,3,1,2
-117.708,34.131,53.0,1.86,1990,3,1,2
-117.708,34.131,53.0,1.86,1990,3,1,2
-118.926,37.6453333,19.0,1.1,1990,3,1,3
-118.926,37.6453333,19.0,1.1,1990,3,1,3
-117.719,34.153,68.0,2.11,1990,3,1,3
-117.719,34.153,68.0,2.11,1990,3,1,3
-117.702,34.134,63.0,2.02,1990,3,1,3
-117.702,34.134,63.0,2.02,1990,3,1,3
-117.699,34.131,179.0,3.41,1990,3,1,3
-117.699,34.131,179.0,3.41,1990,3,1,3
-111.0756667,44.6443333,16.0,1.01,1990,3,1,3
-111.0756667,44.6443333,16.0,1.01,1990,3,1,3
-117.716,34.145,30.0,1.4,1990,3,1,3
-117.716,34.145,30.0,1.4,1990,3,1,3
-117.692,34.138,40.0,1.62,1990,3,1,3
-117.692,34.138,40.0,1.62,1990,3,1,3
-117.696,34.125,8.0,0.7,1990,3,1,3
-117.696,34.125,8.0,0.7,1990,3,1,3
-117.707,34.125,53.0,1.85,1990,3,1,3
-117.707,34.125,53.0,1.85,1990,3,1,3
-117.72,34.153,343.0,4.72,1990,3,1,3
-117.72,34.153,343.0,4.72,1990,3,1,3
-117.724,34.149,180.0,3.42,1990,3,1,3
-117.724,34.149,180.0,3.42,1990,3,1,3
-117.706,34.13,51.0,1.82,1990,3,1,3
-117.706,34.13,51.0,1.82,1990,3,1,3
-154.8738333,19.4601667,66.0,2.07,1990,3,1,3
-154.8738333,19.4601667,66.0,2.07,1990,3,1,3
-117.715,34.124,43.0,1.67,1990,3,1,3
-117.715,34.124,43.0,1.67,1990,3,1,3
-117.733,34.142,83.0,2.32,1990,3,1,3
-117.733,34.142,83.0,2.32,1990,3,1,3
-117.702,34.153,4.0,0.5,1990,3,1,3
-117.702,34.153,4.0,0.5,1990,3,1,3
-117.71,34.134,117.0,2.76,1990,3,1,3
-117.71,34.134,117.0,2.76,1990,3,1,3
-117.703,34.155,67.0,2.09,1990,3,1,3
-117.703,34.155,67.0,2.09,1990,3,1,3
-117.706,34.132,8.0,0.7,1990,3,1,3
-117.706,34.132,8.0,0.7,1990,3,1,3
-118.9273333,37.6471667,20.0,1.15,1990,3,1,3
-118.9273333,37.6471667,20.0,1.15,1990,3,1,3
-117.733,34.146,15.0,1.0,1990,3,1,3
-117.733,34.146,15.0,1.0,1990,3,1,3
-117.693,34.142,58.0,1.94,1990,3,1,3
-117.693,34.142,58.0,1.94,1990,3,1,3
-117.719,34.158,108.0,2.65,1990,3,1,3
-117.719,34.158,108.0,2.65,1990,3,1,3
-117.71,34.145,97.0,2.51,1990,3,1,3
-117.71,34.145,97.0,2.51,1990,3,1,3
-117.726,34.141,63.0,2.03,1990,3,1,3
-117.726,34.141,63.0,2.03,1990,3,1,3
-117.722,34.139,33.0,1.47,1990,3,1,3
-117.722,34.139,33.0,1.47,1990,3,1,3
22.217,40.918,199.0,3.6,1990,3,1,3
22.217,40.918,199.0,3.6,1990,3,1,3
-117.721,34.15,60.0,1.98,1990,3,1,3
-117.721,34.15,60.0,1.98,1990,3,1,3
-117.697,34.145,46.0,1.72,1990,3,1,3
-117.697,34.145,46.0,1.72,1990,3,1,3
-117.705,34.134,44.0,1.69,1990,3,1,4
-117.705,34.134,44.0,1.69,1990,3,1,4
12.49,46.641,81.0,2.3,1990,3,1,4
12.49,46.641,81.0,2.3,1990,3,1,4
-117.704,34.14,57.0,1.93,1990,3,1,4
-117.704,34.14,57.0,1.93,1990,3,1,4
-117.738,34.136,91.0,2.43,1990,3,1,4
-117.738,34.136,91.0,2.43,1990,3,1,4
-121.126,36.603,38.0,1.57,1990,3,1,4
-121.126,36.603,38.0,1.57,1990,3,1,4
-117.718,34.134,86.0,2.37,1990,3,1,4
-117.718,34.134,86.0,2.37,1990,3,1,4
-117.693,34.144,35.0,1.5,1990,3,1,4
-117.693,34.144,35.0,1.5,1990,3,1,4
-117.694,34.132,74.0,2.19,1990,3,1,4
-117.694,34.132,74.0,2.19,1990,3,1,4
-117.695,34.14,114.0,2.72,1990,3,1,4
-117.695,34.14,114.0,2.72,1990,3,1,4
-117.697,34.14,57.0,1.92,1990,3,1,4
-117.697,34.14,57.0,1.92,1990,3,1,4
-117.712,34.128,50.0,1.8,1990,3,1,4
-117.712,34.128,50.0,1.8,1990,3,1,4
-118.9358333,37.637,6.0,0.65,1990,3,1,4
-118.9358333,37.637,6.0,0.65,1990,3,1,4
-117.7198333,34.1388333,26.0,1.3,1990,3,1,4
-117.7198333,34.1388333,26.0,1.3,1990,3,1,4
-79.678,-2.825,284.0,4.3,1990,3,1,4
-79.678,-2.825,284.0,4.3,1990,3,1,4
-117.73,34.127,72.0,2.17,1990,3,1,4
-117.73,34.127,72.0,2.17,1990,3,1,4
-83.708,36.074,35.0,1.5,1990,3,1,4
-83.708,36.074,35.0,1.5,1990,3,1,4
-118.4453333,37.5285,3.0,0.42,1990,3,1,4
-118.4453333,37.5285,3.0,0.42,1990,3,1,4
-117.736,34.138,56.0,1.9,1990,3,1,4
-117.736,34.138,56.0,1.9,1990,3,1,4
-117.706,34.138,58.0,1.95,1990,3,1,4
-117.706,34.138,58.0,1.95,1990,3,1,4
-117.7,34.127,94.0,2.47,1990,3,1,4
-117.7,34.127,94.0,2.47,1990,3,1,4
-117.722,34.121,65.0,2.06,1990,3,1,4
-117.722,34.121,65.0,2.06,1990,3,1,4
-117.716,34.144,76.0,2.22,1990,3,1,5
-117.716,34.144,76.0,2.22,1990,3,1,5
-117.721,34.148,41.0,1.64,1990,3,1,5
-117.721,34.148,41.0,1.64,1990,3,1,5
-117.703,34.136,68.0,2.11,1990,3,1,5
-117.703,34.136,68.0,2.11,1990,3,1,5
-117.711,34.126,61.0,1.99,1990,3,1,5
-117.711,34.126,61.0,1.99,1990,3,1,5
-117.704,34.133,44.0,1.7,1990,3,1,5
-117.704,34.133,44.0,1.7,1990,3,1,5
-118.9338333,37.644,47.0,1.74,1990,3,1,5
-118.9338333,37.644,47.0,1.74,1990,3,1,5
-117.714,34.125,78.0,2.25,1990,3,1,5
-117.714,34.125,78.0,2.25,1990,3,1,5
-121.974,37.1335,18.0,1.08,1990,3,1,5
-121.974,37.1335,18.0,1.08,1990,3,1,5
-117.716,34.143,61.0,1.99,1990,3,1,5
-117.716,34.143,61.0,1.99,1990,3,1,5
-117.72,34.128,8.0,0.7,1990,3,1,5
-117.72,34.128,8.0,0.7,1990,3,1,5
-117.714,34.141,73.0,2.18,1990,3,1,5
-117.714,34.141,73.0,2.18,1990,3,1,5
-121.1336667,36.5793333,27.0,1.33,1990,3,1,5
-121.1336667,36.5793333,27.0,1.33,1990,3,1,5
-111.075,44.6458333,22.0,1.19,1990,3,1,5
-111.075,44.6458333,22.0,1.19,1990,3,1,5
-120.9568333,47.7741667,148.0,3.1,1990,3,1,5
-120.9568333,47.7741667,148.0,3.1,1990,3,1,5
-117.717,34.136,46.0,1.72,1990,3,1,5
-117.717,34.136,46.0,1.72,1990,3,1,5
-117.704,34.149,50.0,1.8,1990,3,1,5
-117.704,34.149,50.0,1.8,1990,3,1,5
-118.9285,37.6503333,29.0,1.38,1990,3,1,5
-118.9285,37.6503333,29.0,1.38,1990,3,1,5
-117.717,34.135,148.0,3.1,1990,3,1,5
-117.717,34.135,148.0,3.1,1990,3,1,5
-121.957,37.0988333,14.0,0.94,1990,3,1,5
-121.957,37.0988333,14.0,0.94,1990,3,1,5
-117.699,34.136,121.0,2.8,1990,3,1,5
-117.699,34.136,121.0,2.8,1990,3,1,5
-121.79,37.0675,19.0,1.1,1990,3,1,5
-121.79,37.0675,19.0,1.1,1990,3,1,5
-117.711,34.15,10.0,0.8,1990,3,1,6
-117.711,34.15,10.0,0.8,1990,3,1,6
-117.729,34.14,49.0,1.78,1990,3,1,6
-117.729,34.14,49.0,1.78,1990,3,1,6
-117.705,34.13,58.0,1.95,1990,3,1,6
-117.705,34.13,58.0,1.95,1990,3,1,6
-117.716,34.139,63.0,2.02,1990,3,1,6
-117.716,34.139,63.0,2.02,1990,3,1,6
-117.718,34.152,63.0,2.03,1990,3,1,6
-117.718,34.152,63.0,2.03,1990,3,1,6
-117.713,34.125,60.0,1.98,1990,3,1,6
-117.713,34.125,60.0,1.98,1990,3,1,6
-111.0775,44.6445,17.0,1.04,1990,3,1,6
-111.0775,44.6445,17.0,1.04,1990,3,1,6
-117.697,34.126,60.0,1.98,1990,3,1,6
-117.697,34.126,60.0,1.98,1990,3,1,6
-121.749,37.4108333,12.0,0.9,1990,3,1,6
-121.749,37.4108333,12.0,0.9,1990,3,1,6
-117.711,34.129,99.0,2.54,1990,3,1,6
-117.711,34.129,99.0,2.54,1990,3,1,6
-117.704,34.123,52.0,1.83,1990,3,1,6
-117.704,34.123,52.0,1.83,1990,3,1,6
-117.699,34.137,92.0,2.44,1990,3,1,6
-117.699,34.137,92.0,2.44,1990,3,1,6
-119.041,37.6285,12.0,0.87,1990,3,1,6
-119.041,37.6285,12.0,0.87,1990,3,1,6
-118.5951667,37.4596667,40.0,1.61,1990,3,1,6
-118.5951667,37.4596667,40.0,1.61,1990,3,1,6
-117.708,34.121,62.0,2.0,1990,3,1,6
-117.708,34.121,62.0,2.0,1990,3,1,6
-117.698,34.129,128.0,2.89,1990,3,1,6
-117.698,34.129,128.0,2.89,1990,3,1,6
-117.719,34.147,65.0,2.06,1990,3,1,6
-117.719,34.147,65.0,2.06,1990,3,1,6
-117.721,34.129,43.0,1.67,1990,3,1,6
-117.721,34.129,43.0,1.67,1990,3,1,6
-117.697,34.131,44.0,1.69,1990,3,1,6
-117.697,34.131,44.0,1.69,1990,3,1,6
-117.694,34.13,42.0,1.65,1990,3,1,6
-117.694,34.13,42.0,1.65,1990,3,1,6
-117.714,34.146,44.0,1.69,1990,3,1,6
-117.714,34.146,44.0,1.69,1990,3,1,6
-117.73,34.139,55.0,1.89,1990,3,1,6
-117.73,34.139,55.0,1.89,1990,3,1,6
-111.0641667,44.6486667,13.0,0.91,1990,3,1,6
-111.0641667,44.6486667,13.0,0.91,1990,3,1,6
-117.704,34.132,57.0,1.93,1990,3,1,6
-117.704,34.132,57.0,1.93,1990,3,1,6
-117.746,34.117,91.0,2.43,1990,3,1,7
-117.746,34.117,91.0,2.43,1990,3,1,7
-117.713,34.14,50.0,1.81,1990,3,1,7
-117.713,34.14,50.0,1.81,1990,3,1,7
-117.718,34.136,47.0,1.74,1990,3,1,7
-117.718,34.136,47.0,1.74,1990,3,1,7
-117.691,34.126,8.0,0.7,1990,3,1,7
-117.691,34.126,8.0,0.7,1990,3,1,7
-117.729,35.955,21.0,1.16,1990,3,1,7
-117.729,35.955,21.0,1.16,1990,3,1,7
-118.93,37.647,17.0,1.05,1990,3,1,7
-118.93,37.647,17.0,1.05,1990,3,1,7
-155.1308333,19.32,35.0,1.51,1990,3,1,7
-155.1308333,19.32,35.0,1.51,1990,3,1,7
-118.8768333,37.6385,12.0,0.89,1990,3,1,7
-118.8768333,37.6385,12.0,0.89,1990,3,1,7
-117.701,34.146,15.0,1.0,1990,3,1,7
-117.701,34.146,15.0,1.0,1990,3,1,7
-117.702,34.153,38.0,1.58,1990,3,1,7
-117.702,34.153,38.0,1.58,1990,3,1,7
-117.699,34.16,10.0,0.8,1990,3,1,7
-117.699,34.16,10.0,0.8,1990,3,1,7
-175.181,51.269,369.0,4.9,1990,3,1,7
-175.181,51.269,369.0,4.9,1990,3,1,7
-175.214,51.218,416.0,5.2,1990,3,1,7
-175.214,51.218,416.0,5.2,1990,3,1,7
-117.705,34.128,57.0,1.92,1990,3,1,7
-117.705,34.128,57.0,1.92,1990,3,1,7
-117.694,34.153,6.0,0.6,1990,3,1,7
-117.694,34.153,6.0,0.6,1990,3,1,7
-117.69,34.145,4.0,0.5,1990,3,1,7
-117.69,34.145,4.0,0.5,1990,3,1,7
-117.695,34.147,58.0,1.94,1990,3,1,7
-117.695,34.147,58.0,1.94,1990,3,1,7
-117.711,34.134,52.0,1.83,1990,3,1,8
-117.711,34.134,52.0,1.83,1990,3,1,8
-117.71,34.136,60.0,1.97,1990,3,1,8
-117.71,34.136,60.0,1.97,1990,3,1,8
-117.714,34.144,54.0,1.88,1990,3,1,8
-117.714,34.144,54.0,1.88,1990,3,1,8
-117.695,34.135,54.0,1.87,1990,3,1,8
-117.695,34.135,54.0,1.87,1990,3,1,8
-117.706,34.141,57.0,1.93,1990,3,1,8
-117.706,34.141,57.0,1.93,1990,3,1,8
-117.715,34.132,73.0,2.18,1990,3,1,8
-117.715,34.132,73.0,2.18,1990,3,1,8
-118.9333333,37.6475,27.0,1.33,1990,3,1,8
-118.9333333,37.6475,27.0,1.33,1990,3,1,8
-118.9335,37.6481667,21.0,1.17,1990,3,1,8
-118.9335,37.6481667,21.0,1.17,1990,3,1,8
-117.722,34.131,60.0,1.98,1990,3,1,8
-117.722,34.131,60.0,1.98,1990,3,1,8
-117.705,34.143,77.0,2.24,1990,3,1,8
-117.705,34.143,77.0,2.24,1990,3,1,8
-111.0758333,44.64,39.0,1.6,1990,3,1,8
-111.0758333,44.64,39.0,1.6,1990,3,1,8
-111.071,44.6475,15.0,1.0,1990,3,1,8
-111.071,44.6475,15.0,1.0,1990,3,1,8
-117.713,34.131,59.0,1.96,1990,3,1,8
-117.713,34.131,59.0,1.96,1990,3,1,8
-117.699,34.144,70.0,2.13,1990,3,1,8
-117.699,34.144,70.0,2.13,1990,3,1,8
-117.712,34.135,99.0,2.54,1990,3,1,9
-117.712,34.135,99.0,2.54,1990,3,1,9
-117.714,34.133,86.0,2.37,1990,3,1,9
-117.714,34.133,86.0,2.37,1990,3,1,9
-121.5765,46.9338333,4.0,0.5,1990,3,1,9
-121.5765,46.9338333,4.0,0.5,1990,3,1,9
-117.698,34.131,42.0,1.66,1990,3,1,9
-117.698,34.131,42.0,1.66,1990,3,1,9
-122.8451667,38.8156667,14.0,0.97,1990,3,1,9
-122.8451667,38.8156667,14.0,0.97,1990,3,1,9
-117.707,34.145,62.0,2.0,1990,3,1,9
-117.707,34.145,62.0,2.0,1990,3,1,9
-117.707,34.143,63.0,2.02,1990,3,1,9
-117.707,34.143,63.0,2.02,1990,3,1,9
-155.4658333,19.1936667,40.0,1.62,1990,3,1,10
-155.4658333,19.1936667,40.0,1.62,1990,3,1,10
-117.71,34.143,61.0,1.99,1990,3,1,10
-117.71,34.143,61.0,1.99,1990,3,1,10
-118.9275,37.648,10.0,0.8,1990,3,1,10
-118.9275,37.648,10.0,0.8,1990,3,1,10
-117.715,34.131,35.0,1.5,1990,3,1,10
-117.715,34.131,35.0,1.5,1990,3,1,10
-117.708,34.145,57.0,1.93,1990,3,1,10
-117.708,34.145,57.0,1.93,1990,3,1,10
-117.71,34.124,67.0,2.09,1990,3,1,10
-117.71,34.124,67.0,2.09,1990,3,1,10
-117.714,34.14,35.0,1.5,1990,3,1,10
-117.714,34.14,35.0,1.5,1990,3,1,10
-117.712,34.128,81.0,2.29,1990,3,1,10
-117.712,34.128,81.0,2.29,1990,3,1,10
-117.714,34.147,54.0,1.88,1990,3,1,10
-117.714,34.147,54.0,1.88,1990,3,1,10
-121.7475,37.0126667,10.0,0.82,1990,3,1,11
-121.7475,37.0126667,10.0,0.82,1990,3,1,11
-117.698,34.149,59.0,1.96,1990,3,1,11
-117.698,34.149,59.0,1.96,1990,3,1,11
-175.101,51.094,298.0,4.4,1990,3,1,11
-175.101,51.094,298.0,4.4,1990,3,1,11
-121.4515,36.832,2.0,0.32,1990,3,1,11
-121.4515,36.832,2.0,0.32,1990,3,1,11
-122.0393333,37.198,68.0,2.11,1990,3,1,11
-122.0393333,37.198,68.0,2.11,1990,3,1,11
-117.721,34.134,36.0,1.53,1990,3,1,11
-117.721,34.134,36.0,1.53,1990,3,1,11
-118.4206667,37.5411667,30.0,1.4,1990,3,1,11
-118.4206667,37.5411667,30.0,1.4,1990,3,1,11
-122.0436667,37.0961667,25.0,1.27,1990,3,1,11
